,id,self,state,name,startDate,endDate,completeDate,activatedDate,originBoardId,goal,board_id
204,27.0,https://jira.spring.io/rest/agile/1.0/sprint/27,closed,Codd M1,2013-11-18T10:19:44.354Z,2014-01-06T10:19:00.000Z,2014-01-13T14:14:20.090Z,2013-11-18T10:19:44.354Z,,,45
205,30.0,https://jira.spring.io/rest/agile/1.0/sprint/30,closed,42 - 2014 Kickoff,2014-01-13T15:52:03.242Z,2014-01-27T15:52:03.242Z,2014-02-05T10:21:00.735Z,2014-01-13T15:52:03.242Z,,,45
206,34.0,https://jira.spring.io/rest/agile/1.0/sprint/34,closed,43 - Babbage SR3,2014-02-06T12:33:34.480Z,2014-02-21T12:33:00.000Z,2014-02-24T08:52:09.728Z,2014-02-06T12:33:34.480Z,,,45
207,37.0,https://jira.spring.io/rest/agile/1.0/sprint/37,closed,44 - Codd GA,2014-02-24T09:46:54.417Z,2014-03-17T08:46:00.000Z,2014-03-17T17:01:07.864Z,2014-02-24T09:46:54.417Z,,,45
208,40.0,https://jira.spring.io/rest/agile/1.0/sprint/40,closed,45 - Dijkstra M1,2014-03-17T17:00:56.212Z,2014-03-27T18:00:00.000Z,2014-04-01T09:10:42.962Z,2014-03-17T17:00:56.212Z,5.0,,45
209,42.0,https://jira.spring.io/rest/agile/1.0/sprint/42,closed,46 - Codd SR2,2014-04-02T06:05:39.791Z,2014-04-18T06:05:00.000Z,2014-04-17T12:41:16.717Z,2014-04-02T06:05:39.791Z,5.0,,45
210,44.0,https://jira.spring.io/rest/agile/1.0/sprint/44,closed,47 - Dijkstra RC1,2014-04-17T12:41:09.158Z,2014-04-28T12:41:00.000Z,2014-05-05T12:23:12.604Z,2014-04-17T12:41:09.158Z,5.0,,45
211,48.0,https://jira.spring.io/rest/agile/1.0/sprint/48,closed,48 - Dijkstra GA,2014-05-05T12:24:45.463Z,2014-05-19T12:24:00.000Z,2014-06-19T14:18:03.053Z,2014-05-05T12:24:45.463Z,5.0,,45
212,52.0,https://jira.spring.io/rest/agile/1.0/sprint/52,closed,49 - Dijkstra SR1,2014-06-19T14:19:22.319Z,2014-06-27T14:19:00.000Z,2014-07-01T07:21:59.043Z,2014-06-19T14:19:22.319Z,5.0,,45
213,53.0,https://jira.spring.io/rest/agile/1.0/sprint/53,closed,50 - Evans M1,2014-07-01T07:30:37.310Z,2014-07-18T07:30:00.000Z,2014-07-15T07:12:22.114Z,2014-07-01T07:30:37.310Z,5.0,,45
214,55.0,https://jira.spring.io/rest/agile/1.0/sprint/55,closed,51 - Dijkstra SR2,2014-07-15T12:55:22.181Z,2014-07-25T12:55:00.000Z,2014-07-28T18:10:17.693Z,2014-07-15T12:55:22.181Z,5.0,,45
215,56.0,https://jira.spring.io/rest/agile/1.0/sprint/56,closed,52 - Evans RC1,2014-07-28T18:10:49.927Z,2014-08-08T18:10:00.000Z,2014-08-14T07:59:20.147Z,2014-07-28T18:10:49.927Z,5.0,,45
216,61.0,https://jira.spring.io/rest/agile/1.0/sprint/61,closed,52 - Evans GA,2014-08-20T06:59:35.647Z,2014-09-05T06:59:00.000Z,2014-09-15T08:28:50.095Z,2014-08-20T06:59:35.647Z,5.0,,45
217,63.0,https://jira.spring.io/rest/agile/1.0/sprint/63,closed,53 - Evans SR1,2014-09-08T08:29:35.554Z,2014-10-03T08:29:00.000Z,2014-11-10T13:16:31.933Z,2014-09-08T08:29:35.554Z,5.0,,45
218,69.0,https://jira.spring.io/rest/agile/1.0/sprint/69,closed,54 - Fowler M1,2014-11-10T13:17:39.587Z,2014-11-21T13:17:00.000Z,2014-12-01T16:02:26.522Z,2014-11-10T13:17:39.587Z,5.0,,45
219,71.0,https://jira.spring.io/rest/agile/1.0/sprint/71,closed,55 - Evans SR2,2014-12-01T16:03:25.814Z,2014-12-15T16:03:00.000Z,2015-01-29T09:28:25.377Z,2014-12-01T16:03:25.814Z,5.0,,45
220,76.0,https://jira.spring.io/rest/agile/1.0/sprint/76,closed,56 - Fowler RC1,2015-01-29T09:29:28.377Z,2015-02-13T09:29:00.000Z,2015-03-09T09:57:03.414Z,2015-01-29T09:29:28.377Z,5.0,,45
221,81.0,https://jira.spring.io/rest/agile/1.0/sprint/81,closed,56 - Fowler GA,2015-03-09T09:58:14.193Z,2015-03-23T09:58:00.000Z,2015-03-27T12:56:36.687Z,2015-03-09T09:58:14.193Z,5.0,,45
222,84.0,https://jira.spring.io/rest/agile/1.0/sprint/84,closed,57 - Fowler Aftermath,2015-03-31T15:05:34.768Z,2015-04-17T15:05:00.000Z,2015-05-22T07:14:27.453Z,2015-03-31T15:05:34.768Z,5.0,,45
223,89.0,https://jira.spring.io/rest/agile/1.0/sprint/89,closed,58 - Gosling M1,2015-05-22T07:15:36.599Z,2015-06-05T07:15:00.000Z,2015-06-08T12:09:18.715Z,2015-05-22T07:15:36.599Z,5.0,,45
224,91.0,https://jira.spring.io/rest/agile/1.0/sprint/91,closed,59 - Evans / Fowler SR,2015-06-08T12:10:14.307Z,2015-06-22T12:10:00.000Z,2015-07-03T14:42:40.531Z,2015-06-08T12:10:14.307Z,5.0,,45
225,93.0,https://jira.spring.io/rest/agile/1.0/sprint/93,closed,Gosling RC1,2015-07-04T17:11:10.331Z,2015-07-18T17:11:00.000Z,2015-08-05T11:22:43.128Z,2015-07-04T17:11:10.331Z,5.0,,45
226,97.0,https://jira.spring.io/rest/agile/1.0/sprint/97,closed,Gosling GA,2015-08-05T11:23:38.719Z,2015-08-31T11:23:00.000Z,2015-09-07T06:17:17.733Z,2015-08-05T11:23:38.719Z,5.0,,45
227,100.0,https://jira.spring.io/rest/agile/1.0/sprint/100,closed,SpringOne 2015,2015-09-07T08:42:06.130Z,2015-10-03T08:42:00.000Z,2015-10-30T09:16:52.903Z,2015-09-07T08:42:06.130Z,5.0,,45
228,104.0,https://jira.spring.io/rest/agile/1.0/sprint/104,closed,Gosling SR1,2015-11-02T10:25:00.835Z,2015-11-13T10:25:00.000Z,2015-11-16T16:11:16.467Z,2015-11-02T10:25:00.835Z,5.0,,45
229,105.0,https://jira.spring.io/rest/agile/1.0/sprint/105,closed,Hopper M1,2015-11-16T16:11:39.122Z,2015-11-27T16:11:00.000Z,2016-02-22T10:41:39.804Z,2015-11-16T16:11:39.122Z,5.0,,45
230,109.0,https://jira.spring.io/rest/agile/1.0/sprint/109,closed,Hopper RC1,2016-02-22T10:42:30.155Z,2016-03-04T10:42:00.000Z,2016-03-22T09:47:01.614Z,2016-02-22T10:42:30.155Z,5.0,,45
231,110.0,https://jira.spring.io/rest/agile/1.0/sprint/110,closed,Hopper GA,2016-03-22T09:49:06.119Z,2016-04-04T09:49:00.000Z,2016-04-14T18:06:44.993Z,2016-03-22T09:49:06.119Z,5.0,,45
232,111.0,https://jira.spring.io/rest/agile/1.0/sprint/111,closed,Hopper SR2,2016-04-22T05:30:25.759Z,2016-06-03T05:30:00.000Z,2016-07-18T08:04:30.797Z,2016-04-22T05:30:25.759Z,5.0,,45
233,112.0,https://jira.spring.io/rest/agile/1.0/sprint/112,closed,Ingalls M1,2016-07-18T08:06:23.640Z,2016-08-30T08:06:00.000Z,2016-08-30T14:18:01.047Z,2016-07-18T08:06:23.640Z,5.0,,45
234,113.0,https://jira.spring.io/rest/agile/1.0/sprint/113,closed,Hopper SR3 / Gosling SR5,2016-08-30T14:18:59.034Z,2016-09-14T14:18:00.000Z,2016-09-21T07:19:51.931Z,2016-08-30T14:18:59.034Z,5.0,,45
235,114.0,https://jira.spring.io/rest/agile/1.0/sprint/114,closed,Kay M1,2016-09-21T07:00:23.752Z,2016-11-28T22:59:00.000Z,2016-11-24T16:40:58.903Z,2016-09-21T07:00:23.752Z,5.0,,45
236,115.0,https://jira.spring.io/rest/agile/1.0/sprint/115,closed,Ingalls RC1,2016-11-24T16:41:36.708Z,2016-12-08T08:40:00.000Z,2016-12-22T10:27:12.220Z,2016-11-24T16:41:36.708Z,5.0,,45
237,116.0,https://jira.spring.io/rest/agile/1.0/sprint/116,closed,Ingalls GA,2016-12-22T10:27:58.091Z,2017-01-20T02:26:00.000Z,2017-03-03T07:04:45.660Z,2016-12-22T10:27:58.091Z,5.0,,45
238,117.0,https://jira.spring.io/rest/agile/1.0/sprint/117,closed,Kay M2,2017-03-24T09:17:00.000Z,2017-04-01T01:16:00.000Z,2017-05-03T08:04:20.992Z,2017-03-24T09:17:00.000Z,5.0,,45
239,118.0,https://jira.spring.io/rest/agile/1.0/sprint/118,closed,Kay M3,2017-05-03T08:07:48.054Z,2017-05-11T00:06:00.000Z,2017-06-19T07:23:31.107Z,2017-05-03T08:07:48.054Z,5.0,,45
240,119.0,https://jira.spring.io/rest/agile/1.0/sprint/119,closed,Kay RC1,2017-06-19T07:34:35.046Z,2017-07-13T23:33:00.000Z,2017-08-14T14:52:00.946Z,2017-06-19T07:34:35.046Z,5.0,,45
241,120.0,https://jira.spring.io/rest/agile/1.0/sprint/120,closed,Kay RC3,2017-08-14T14:52:25.959Z,2017-09-08T06:51:00.000Z,2017-09-26T11:41:45.801Z,2017-08-14T14:52:25.959Z,5.0,,45
242,121.0,https://jira.spring.io/rest/agile/1.0/sprint/121,closed,Kay GA,2017-10-13T11:43:00.000Z,2017-10-21T03:42:00.000Z,2017-10-19T10:47:30.752Z,2017-10-13T11:43:00.000Z,5.0,,45
243,122.0,https://jira.spring.io/rest/agile/1.0/sprint/122,closed,Kay SR1,2017-10-19T10:48:54.901Z,2017-11-03T03:47:00.000Z,2017-11-29T13:18:05.255Z,2017-10-19T10:48:54.901Z,5.0,,45
244,123.0,https://jira.spring.io/rest/agile/1.0/sprint/123,closed,Lovelace M1,2017-11-29T13:18:02.292Z,2017-12-22T06:17:00.000Z,2018-03-01T14:44:58.367Z,2017-11-29T13:18:02.292Z,5.0,,45
245,124.0,https://jira.spring.io/rest/agile/1.0/sprint/124,closed,Lovelace M2 / M3,2018-03-01T14:46:31.308Z,2018-03-24T07:45:00.000Z,2018-05-17T15:54:25.494Z,2018-03-01T14:46:31.308Z,5.0,,45
246,125.0,https://jira.spring.io/rest/agile/1.0/sprint/125,closed,Lovelace RC1,2018-05-17T15:54:19.845Z,2018-07-02T08:53:00.000Z,2018-08-20T16:03:49.838Z,2018-05-17T15:54:19.845Z,5.0,,45
247,127.0,https://jira.spring.io/rest/agile/1.0/sprint/127,closed,Lovelace GA,2018-08-20T16:04:16.521Z,2018-09-19T09:03:00.000Z,2018-10-08T11:42:47.030Z,2018-08-20T16:04:16.521Z,5.0,,45
248,128.0,https://jira.spring.io/rest/agile/1.0/sprint/128,closed,Lovelace SR1,2018-10-08T11:43:20.537Z,2018-10-26T03:42:00.000Z,2019-05-12T10:43:03.485Z,2018-10-08T11:43:20.537Z,5.0,,45
249,129.0,https://jira.spring.io/rest/agile/1.0/sprint/129,closed,Moore RC1,2019-05-12T10:43:49.460Z,2019-06-07T02:42:00.000Z,2019-06-18T10:31:34.384Z,2019-05-12T10:43:49.460Z,5.0,,45
250,,,,,,,,,,,61
251,,,,,,,,,,,61
252,,,,,,,,,,,61
253,,,,,,,,,,,61
254,,,,,,,,,,,61
255,,,,,,,,,,,61
256,,,,,,,,,,,61
257,,,,,,,,,,,61
258,,,,,,,,,,,61
259,,,,,,,,,,,61
260,,,,,,,,,,,61
261,,,,,,,,,,,61
262,,,,,,,,,,,61
263,,,,,,,,,,,61
264,,,,,,,,,,,61
265,,,,,,,,,,,61
266,,,,,,,,,,,61
267,,,,,,,,,,,61
268,,,,,,,,,,,61
269,,,,,,,,,,,61
270,,,,,,,,,,,61
271,,,,,,,,,,,61
272,,,,,,,,,,,61
273,,,,,,,,,,,61
274,,,,,,,,,,,61
275,,,,,,,,,,,61
276,,,,,,,,,,,61
277,,,,,,,,,,,61
278,,,,,,,,,,,61
279,,,,,,,,,,,61
280,,,,,,,,,,,61
281,,,,,,,,,,,61
282,,,,,,,,,,,61
283,,,,,,,,,,,61
284,,,,,,,,,,,61
285,,,,,,,,,,,61
286,,,,,,,,,,,61
287,,,,,,,,,,,61
288,,,,,,,,,,,61
289,,,,,,,,,,,61
290,,,,,,,,,,,61
291,,,,,,,,,,,61
292,,,,,,,,,,,61
293,,,,,,,,,,,61
294,,,,,,,,,,,61
295,,,,,,,,,,,61
296,,,,,,,,,,,61
297,,,,,,,,,,,61
298,,,,,,,,,,,61
299,,,,,,,,,,,61
300,,,,,,,,,,,11
301,,,,,,,,,,,11
302,,,,,,,,,,,11
303,,,,,,,,,,,11
304,,,,,,,,,,,11
305,,,,,,,,,,,11
306,,,,,,,,,,,11
307,,,,,,,,,,,11
308,,,,,,,,,,,11
309,,,,,,,,,,,11
310,,,,,,,,,,,11
311,,,,,,,,,,,11
312,,,,,,,,,,,11
313,,,,,,,,,,,11
314,,,,,,,,,,,11
315,,,,,,,,,,,11
316,,,,,,,,,,,11
317,,,,,,,,,,,11
318,,,,,,,,,,,11
319,,,,,,,,,,,11
320,,,,,,,,,,,11
321,,,,,,,,,,,11
322,,,,,,,,,,,11
323,,,,,,,,,,,11
324,,,,,,,,,,,11
325,,,,,,,,,,,11
326,,,,,,,,,,,11
327,,,,,,,,,,,11
328,,,,,,,,,,,11
329,,,,,,,,,,,11
330,,,,,,,,,,,11
331,,,,,,,,,,,11
332,,,,,,,,,,,11
333,,,,,,,,,,,11
334,,,,,,,,,,,11
335,,,,,,,,,,,11
336,,,,,,,,,,,11
337,,,,,,,,,,,11
338,,,,,,,,,,,11
339,,,,,,,,,,,11
340,,,,,,,,,,,11
341,,,,,,,,,,,11
342,,,,,,,,,,,11
343,,,,,,,,,,,11
344,,,,,,,,,,,11
345,,,,,,,,,,,11
346,,,,,,,,,,,11
347,,,,,,,,,,,11
348,,,,,,,,,,,11
349,,,,,,,,,,,11
350,14.0,https://jira.spring.io/rest/agile/1.0/sprint/14,closed,Babbage - RC1 - Stage Two,2013-07-15T13:06:47.325Z,2013-08-05T13:06:00.000Z,2013-08-05T16:06:42.063Z,2013-07-15T13:06:47.325Z,,,23
351,17.0,https://jira.spring.io/rest/agile/1.0/sprint/17,closed,The Road To SpringOne,2013-08-07T10:24:36.975Z,2013-09-06T10:24:36.975Z,2013-09-16T20:12:01.030Z,2013-08-07T10:24:36.975Z,,,23
352,22.0,https://jira.spring.io/rest/agile/1.0/sprint/22,closed,SpringOne Aftermath,2013-09-16T09:21:00.000Z,2013-10-07T09:21:00.000Z,2013-10-07T15:24:15.693Z,2013-09-16T09:21:00.000Z,,,23
353,23.0,https://jira.spring.io/rest/agile/1.0/sprint/23,closed,The Road to Codd M1,2013-10-07T15:24:56.220Z,2013-10-25T15:24:56.220Z,2013-11-18T10:14:01.639Z,2013-10-07T15:24:56.220Z,,,23
354,27.0,https://jira.spring.io/rest/agile/1.0/sprint/27,closed,Codd M1,2013-11-18T10:19:44.354Z,2014-01-06T10:19:00.000Z,2014-01-13T14:14:20.090Z,2013-11-18T10:19:44.354Z,,,23
355,30.0,https://jira.spring.io/rest/agile/1.0/sprint/30,closed,42 - 2014 Kickoff,2014-01-13T15:52:03.242Z,2014-01-27T15:52:03.242Z,2014-02-05T10:21:00.735Z,2014-01-13T15:52:03.242Z,,,23
356,34.0,https://jira.spring.io/rest/agile/1.0/sprint/34,closed,43 - Babbage SR3,2014-02-06T12:33:34.480Z,2014-02-21T12:33:00.000Z,2014-02-24T08:52:09.728Z,2014-02-06T12:33:34.480Z,,,23
357,37.0,https://jira.spring.io/rest/agile/1.0/sprint/37,closed,44 - Codd GA,2014-02-24T09:46:54.417Z,2014-03-17T08:46:00.000Z,2014-03-17T17:01:07.864Z,2014-02-24T09:46:54.417Z,,,23
358,40.0,https://jira.spring.io/rest/agile/1.0/sprint/40,closed,45 - Dijkstra M1,2014-03-17T17:00:56.212Z,2014-03-27T18:00:00.000Z,2014-04-01T09:10:42.962Z,2014-03-17T17:00:56.212Z,5.0,,23
359,42.0,https://jira.spring.io/rest/agile/1.0/sprint/42,closed,46 - Codd SR2,2014-04-02T06:05:39.791Z,2014-04-18T06:05:00.000Z,2014-04-17T12:41:16.717Z,2014-04-02T06:05:39.791Z,5.0,,23
360,44.0,https://jira.spring.io/rest/agile/1.0/sprint/44,closed,47 - Dijkstra RC1,2014-04-17T12:41:09.158Z,2014-04-28T12:41:00.000Z,2014-05-05T12:23:12.604Z,2014-04-17T12:41:09.158Z,5.0,,23
361,48.0,https://jira.spring.io/rest/agile/1.0/sprint/48,closed,48 - Dijkstra GA,2014-05-05T12:24:45.463Z,2014-05-19T12:24:00.000Z,2014-06-19T14:18:03.053Z,2014-05-05T12:24:45.463Z,5.0,,23
362,52.0,https://jira.spring.io/rest/agile/1.0/sprint/52,closed,49 - Dijkstra SR1,2014-06-19T14:19:22.319Z,2014-06-27T14:19:00.000Z,2014-07-01T07:21:59.043Z,2014-06-19T14:19:22.319Z,5.0,,23
363,53.0,https://jira.spring.io/rest/agile/1.0/sprint/53,closed,50 - Evans M1,2014-07-01T07:30:37.310Z,2014-07-18T07:30:00.000Z,2014-07-15T07:12:22.114Z,2014-07-01T07:30:37.310Z,5.0,,23
364,55.0,https://jira.spring.io/rest/agile/1.0/sprint/55,closed,51 - Dijkstra SR2,2014-07-15T12:55:22.181Z,2014-07-25T12:55:00.000Z,2014-07-28T18:10:17.693Z,2014-07-15T12:55:22.181Z,5.0,,23
365,56.0,https://jira.spring.io/rest/agile/1.0/sprint/56,closed,52 - Evans RC1,2014-07-28T18:10:49.927Z,2014-08-08T18:10:00.000Z,2014-08-14T07:59:20.147Z,2014-07-28T18:10:49.927Z,5.0,,23
366,61.0,https://jira.spring.io/rest/agile/1.0/sprint/61,closed,52 - Evans GA,2014-08-20T06:59:35.647Z,2014-09-05T06:59:00.000Z,2014-09-15T08:28:50.095Z,2014-08-20T06:59:35.647Z,5.0,,23
367,63.0,https://jira.spring.io/rest/agile/1.0/sprint/63,closed,53 - Evans SR1,2014-09-08T08:29:35.554Z,2014-10-03T08:29:00.000Z,2014-11-10T13:16:31.933Z,2014-09-08T08:29:35.554Z,5.0,,23
368,69.0,https://jira.spring.io/rest/agile/1.0/sprint/69,closed,54 - Fowler M1,2014-11-10T13:17:39.587Z,2014-11-21T13:17:00.000Z,2014-12-01T16:02:26.522Z,2014-11-10T13:17:39.587Z,5.0,,23
369,71.0,https://jira.spring.io/rest/agile/1.0/sprint/71,closed,55 - Evans SR2,2014-12-01T16:03:25.814Z,2014-12-15T16:03:00.000Z,2015-01-29T09:28:25.377Z,2014-12-01T16:03:25.814Z,5.0,,23
370,76.0,https://jira.spring.io/rest/agile/1.0/sprint/76,closed,56 - Fowler RC1,2015-01-29T09:29:28.377Z,2015-02-13T09:29:00.000Z,2015-03-09T09:57:03.414Z,2015-01-29T09:29:28.377Z,5.0,,23
371,81.0,https://jira.spring.io/rest/agile/1.0/sprint/81,closed,56 - Fowler GA,2015-03-09T09:58:14.193Z,2015-03-23T09:58:00.000Z,2015-03-27T12:56:36.687Z,2015-03-09T09:58:14.193Z,5.0,,23
372,84.0,https://jira.spring.io/rest/agile/1.0/sprint/84,closed,57 - Fowler Aftermath,2015-03-31T15:05:34.768Z,2015-04-17T15:05:00.000Z,2015-05-22T07:14:27.453Z,2015-03-31T15:05:34.768Z,5.0,,23
373,89.0,https://jira.spring.io/rest/agile/1.0/sprint/89,closed,58 - Gosling M1,2015-05-22T07:15:36.599Z,2015-06-05T07:15:00.000Z,2015-06-08T12:09:18.715Z,2015-05-22T07:15:36.599Z,5.0,,23
374,91.0,https://jira.spring.io/rest/agile/1.0/sprint/91,closed,59 - Evans / Fowler SR,2015-06-08T12:10:14.307Z,2015-06-22T12:10:00.000Z,2015-07-03T14:42:40.531Z,2015-06-08T12:10:14.307Z,5.0,,23
375,93.0,https://jira.spring.io/rest/agile/1.0/sprint/93,closed,Gosling RC1,2015-07-04T17:11:10.331Z,2015-07-18T17:11:00.000Z,2015-08-05T11:22:43.128Z,2015-07-04T17:11:10.331Z,5.0,,23
376,97.0,https://jira.spring.io/rest/agile/1.0/sprint/97,closed,Gosling GA,2015-08-05T11:23:38.719Z,2015-08-31T11:23:00.000Z,2015-09-07T06:17:17.733Z,2015-08-05T11:23:38.719Z,5.0,,23
377,100.0,https://jira.spring.io/rest/agile/1.0/sprint/100,closed,SpringOne 2015,2015-09-07T08:42:06.130Z,2015-10-03T08:42:00.000Z,2015-10-30T09:16:52.903Z,2015-09-07T08:42:06.130Z,5.0,,23
378,104.0,https://jira.spring.io/rest/agile/1.0/sprint/104,closed,Gosling SR1,2015-11-02T10:25:00.835Z,2015-11-13T10:25:00.000Z,2015-11-16T16:11:16.467Z,2015-11-02T10:25:00.835Z,5.0,,23
379,105.0,https://jira.spring.io/rest/agile/1.0/sprint/105,closed,Hopper M1,2015-11-16T16:11:39.122Z,2015-11-27T16:11:00.000Z,2016-02-22T10:41:39.804Z,2015-11-16T16:11:39.122Z,5.0,,23
380,109.0,https://jira.spring.io/rest/agile/1.0/sprint/109,closed,Hopper RC1,2016-02-22T10:42:30.155Z,2016-03-04T10:42:00.000Z,2016-03-22T09:47:01.614Z,2016-02-22T10:42:30.155Z,5.0,,23
381,110.0,https://jira.spring.io/rest/agile/1.0/sprint/110,closed,Hopper GA,2016-03-22T09:49:06.119Z,2016-04-04T09:49:00.000Z,2016-04-14T18:06:44.993Z,2016-03-22T09:49:06.119Z,5.0,,23
382,111.0,https://jira.spring.io/rest/agile/1.0/sprint/111,closed,Hopper SR2,2016-04-22T05:30:25.759Z,2016-06-03T05:30:00.000Z,2016-07-18T08:04:30.797Z,2016-04-22T05:30:25.759Z,5.0,,23
383,112.0,https://jira.spring.io/rest/agile/1.0/sprint/112,closed,Ingalls M1,2016-07-18T08:06:23.640Z,2016-08-30T08:06:00.000Z,2016-08-30T14:18:01.047Z,2016-07-18T08:06:23.640Z,5.0,,23
384,113.0,https://jira.spring.io/rest/agile/1.0/sprint/113,closed,Hopper SR3 / Gosling SR5,2016-08-30T14:18:59.034Z,2016-09-14T14:18:00.000Z,2016-09-21T07:19:51.931Z,2016-08-30T14:18:59.034Z,5.0,,23
385,114.0,https://jira.spring.io/rest/agile/1.0/sprint/114,closed,Kay M1,2016-09-21T07:00:23.752Z,2016-11-28T22:59:00.000Z,2016-11-24T16:40:58.903Z,2016-09-21T07:00:23.752Z,5.0,,23
386,115.0,https://jira.spring.io/rest/agile/1.0/sprint/115,closed,Ingalls RC1,2016-11-24T16:41:36.708Z,2016-12-08T08:40:00.000Z,2016-12-22T10:27:12.220Z,2016-11-24T16:41:36.708Z,5.0,,23
387,116.0,https://jira.spring.io/rest/agile/1.0/sprint/116,closed,Ingalls GA,2016-12-22T10:27:58.091Z,2017-01-20T02:26:00.000Z,2017-03-03T07:04:45.660Z,2016-12-22T10:27:58.091Z,5.0,,23
388,117.0,https://jira.spring.io/rest/agile/1.0/sprint/117,closed,Kay M2,2017-03-24T09:17:00.000Z,2017-04-01T01:16:00.000Z,2017-05-03T08:04:20.992Z,2017-03-24T09:17:00.000Z,5.0,,23
389,118.0,https://jira.spring.io/rest/agile/1.0/sprint/118,closed,Kay M3,2017-05-03T08:07:48.054Z,2017-05-11T00:06:00.000Z,2017-06-19T07:23:31.107Z,2017-05-03T08:07:48.054Z,5.0,,23
390,119.0,https://jira.spring.io/rest/agile/1.0/sprint/119,closed,Kay RC1,2017-06-19T07:34:35.046Z,2017-07-13T23:33:00.000Z,2017-08-14T14:52:00.946Z,2017-06-19T07:34:35.046Z,5.0,,23
391,120.0,https://jira.spring.io/rest/agile/1.0/sprint/120,closed,Kay RC3,2017-08-14T14:52:25.959Z,2017-09-08T06:51:00.000Z,2017-09-26T11:41:45.801Z,2017-08-14T14:52:25.959Z,5.0,,23
392,121.0,https://jira.spring.io/rest/agile/1.0/sprint/121,closed,Kay GA,2017-10-13T11:43:00.000Z,2017-10-21T03:42:00.000Z,2017-10-19T10:47:30.752Z,2017-10-13T11:43:00.000Z,5.0,,23
393,122.0,https://jira.spring.io/rest/agile/1.0/sprint/122,closed,Kay SR1,2017-10-19T10:48:54.901Z,2017-11-03T03:47:00.000Z,2017-11-29T13:18:05.255Z,2017-10-19T10:48:54.901Z,5.0,,23
394,123.0,https://jira.spring.io/rest/agile/1.0/sprint/123,closed,Lovelace M1,2017-11-29T13:18:02.292Z,2017-12-22T06:17:00.000Z,2018-03-01T14:44:58.367Z,2017-11-29T13:18:02.292Z,5.0,,23
395,124.0,https://jira.spring.io/rest/agile/1.0/sprint/124,closed,Lovelace M2 / M3,2018-03-01T14:46:31.308Z,2018-03-24T07:45:00.000Z,2018-05-17T15:54:25.494Z,2018-03-01T14:46:31.308Z,5.0,,23
396,125.0,https://jira.spring.io/rest/agile/1.0/sprint/125,closed,Lovelace RC1,2018-05-17T15:54:19.845Z,2018-07-02T08:53:00.000Z,2018-08-20T16:03:49.838Z,2018-05-17T15:54:19.845Z,5.0,,23
397,127.0,https://jira.spring.io/rest/agile/1.0/sprint/127,closed,Lovelace GA,2018-08-20T16:04:16.521Z,2018-09-19T09:03:00.000Z,2018-10-08T11:42:47.030Z,2018-08-20T16:04:16.521Z,5.0,,23
398,128.0,https://jira.spring.io/rest/agile/1.0/sprint/128,closed,Lovelace SR1,2018-10-08T11:43:20.537Z,2018-10-26T03:42:00.000Z,2019-05-12T10:43:03.485Z,2018-10-08T11:43:20.537Z,5.0,,23
399,129.0,https://jira.spring.io/rest/agile/1.0/sprint/129,closed,Moore RC1,2019-05-12T10:43:49.460Z,2019-06-07T02:42:00.000Z,2019-06-18T10:31:34.384Z,2019-05-12T10:43:49.460Z,5.0,,23
400,14.0,https://jira.spring.io/rest/agile/1.0/sprint/14,closed,Babbage - RC1 - Stage Two,2013-07-15T13:06:47.325Z,2013-08-05T13:06:00.000Z,2013-08-05T16:06:42.063Z,2013-07-15T13:06:47.325Z,,,31
401,17.0,https://jira.spring.io/rest/agile/1.0/sprint/17,closed,The Road To SpringOne,2013-08-07T10:24:36.975Z,2013-09-06T10:24:36.975Z,2013-09-16T20:12:01.030Z,2013-08-07T10:24:36.975Z,,,31
402,22.0,https://jira.spring.io/rest/agile/1.0/sprint/22,closed,SpringOne Aftermath,2013-09-16T09:21:00.000Z,2013-10-07T09:21:00.000Z,2013-10-07T15:24:15.693Z,2013-09-16T09:21:00.000Z,,,31
403,23.0,https://jira.spring.io/rest/agile/1.0/sprint/23,closed,The Road to Codd M1,2013-10-07T15:24:56.220Z,2013-10-25T15:24:56.220Z,2013-11-18T10:14:01.639Z,2013-10-07T15:24:56.220Z,,,31
404,27.0,https://jira.spring.io/rest/agile/1.0/sprint/27,closed,Codd M1,2013-11-18T10:19:44.354Z,2014-01-06T10:19:00.000Z,2014-01-13T14:14:20.090Z,2013-11-18T10:19:44.354Z,,,31
405,30.0,https://jira.spring.io/rest/agile/1.0/sprint/30,closed,42 - 2014 Kickoff,2014-01-13T15:52:03.242Z,2014-01-27T15:52:03.242Z,2014-02-05T10:21:00.735Z,2014-01-13T15:52:03.242Z,,,31
406,34.0,https://jira.spring.io/rest/agile/1.0/sprint/34,closed,43 - Babbage SR3,2014-02-06T12:33:34.480Z,2014-02-21T12:33:00.000Z,2014-02-24T08:52:09.728Z,2014-02-06T12:33:34.480Z,,,31
407,37.0,https://jira.spring.io/rest/agile/1.0/sprint/37,closed,44 - Codd GA,2014-02-24T09:46:54.417Z,2014-03-17T08:46:00.000Z,2014-03-17T17:01:07.864Z,2014-02-24T09:46:54.417Z,,,31
408,40.0,https://jira.spring.io/rest/agile/1.0/sprint/40,closed,45 - Dijkstra M1,2014-03-17T17:00:56.212Z,2014-03-27T18:00:00.000Z,2014-04-01T09:10:42.962Z,2014-03-17T17:00:56.212Z,5.0,,31
